customer_id,company_name,signup_date,plan_tier,contract_type,mrr,tenure_months,active_users,login_frequency_30d,login_decay_rate,feature_adoption_score,support_tickets_90d,avg_ticket_res_hrs,payment_failures_12m,nps_score,churn_status
CUST-14592,Cyber HQ,2024-12-31,Pro,Annual,236.8,18,10,278,0.069,64.1,4,6.6,0,8,0
CUST-14593,Nova HQ,2024-06-01,Basic,Monthly,54.22,25,1,25,-0.034,97.9,3,17.3,0,5,0
CUST-14594,Cyber Tech,2024-01-01,Basic,Monthly,53.69,30,1,24,-0.265,55.5,4,38.3,0,5,0
CUST-14595,Vanguard Tech,2023-10-02,Pro,Annual,249.67,33,8,115,0.24,55.1,2,11.8,0,7,0
CUST-14596,Strata Tech,2024-09-01,Pro,Annual,208.91,22,15,328,-0.109,66.3,1,5.3,0,10,0
CUST-14597,Nova Systems,2025-10-31,Basic,Monthly,53.75,8,3,83,0.43,99.4,2,4.4,0,6,0
CUST-14598,Aura Stack,2022-07-03,Basic,Annual,46.64,48,2,35,0.271,26.1,2,1.0,0,9,0
CUST-14599,Titan Flow,2023-12-02,Basic,Annual,38.99,31,4,123,-0.156,46.1,3,15.1,0,8,0
CUST-14600,Omni Global,2025-10-31,Basic,Monthly,43.97,8,1,19,-0.041,47.4,5,3.3,0,6,0
CUST-14601,Nexus Tech,2025-08-01,Pro,Monthly,198.73,11,8,165,0.389,87.1,2,10.0,0,6,0
CUST-14602,Vanguard Cloud,2022-07-03,Enterprise,Annual,1008.11,48,26,951,0.051,91.8,1,6.9,0,5,0
CUST-14603,Hyper AI,2022-07-03,Basic,Annual,63.16,48,4,125,-0.004,23.5,5,28.6,0,7,0
CUST-14604,Omni Cloud,2025-05-02,Pro,Monthly,201.43,14,7,182,-0.701,29.5,1,6.7,0,5,0
CUST-14605,Orion Flow,2026-05-02,Enterprise,Multi-Year,1175.65,2,35,1032,-0.134,38.7,2,31.2,0,4,0
CUST-14606,Omni Digital,2026-04-01,Pro,Monthly,186.01,3,15,166,-0.111,30.9,1,34.9,0,5,1
CUST-14607,Strata HQ,2025-08-31,Basic,Monthly,46.71,10,1,9,0.236,53.7,3,6.1,1,6,0
CUST-14608,Flux AI,2024-05-02,Enterprise,Annual,799.85,26,30,761,-0.602,70.6,1,55.0,0,9,0
CUST-14609,Omni Dynamics,2024-08-01,Basic,Monthly,43.54,23,4,99,-0.103,45.1,5,16.6,0,5,0
CUST-14610,Cyber HQ,2024-05-02,Basic,Annual,52.87,26,4,112,0.052,82.2,4,13.8,0,3,0
CUST-14611,Vertex Software,2023-11-02,Basic,Monthly,49.06,32,2,58,-0.281,100.0,3,23.7,0,0,0
CUST-14612,Aura Digital,2026-05-02,Basic,Monthly,55.93,2,6,127,0.298,58.5,2,2.2,0,4,0
CUST-14613,Titan Systems,2026-03-02,Basic,Monthly,50.33,4,1,16,0.112,58.3,3,13.7,0,5,0
CUST-14614,Apex Digital,2025-07-02,Basic,Monthly,46.41,12,2,40,-0.173,57.6,3,17.6,1,7,0
CUST-14615,Aura Digital,2025-12-31,Basic,Monthly,64.79,6,4,127,-0.421,54.6,5,21.2,0,2,0
CUST-14616,Hyper AI,2026-04-01,Pro,Monthly,196.2,3,15,538,-0.125,70.4,2,13.7,0,10,0
CUST-14617,Strata Global,2024-04-02,Enterprise,Multi-Year,1173.28,27,51,961,-0.356,66.7,4,17.7,1,4,0
CUST-14618,Vertex Tech,2022-12-02,Basic,Monthly,46.05,43,4,105,-0.647,24.4,0,1.0,0,10,0
CUST-14619,Quantum AI,2023-07-03,Enterprise,Annual,1105.33,36,39,1104,-0.189,66.2,1,21.6,2,8,0
CUST-14620,Aero Flow,2022-12-02,Enterprise,Annual,1138.06,43,62,1621,0.441,75.3,6,29.9,0,5,0
CUST-14621,Zentis Tech,2024-03-02,Pro,Monthly,205.22,28,13,293,0.332,29.7,1,4.1,0,3,0
CUST-14622,Cloud Tech,2023-09-02,Basic,Monthly,31.69,34,3,40,-0.042,86.2,6,34.3,0,7,0
CUST-14623,Titan HQ,2025-10-01,Pro,Annual,199.54,9,14,352,-0.008,71.5,3,50.6,0,5,0
CUST-14624,Vanguard HQ,2022-07-03,Enterprise,Annual,1183.38,48,38,730,-0.314,32.3,5,15.4,0,1,0
CUST-14625,Orion Dynamics,2025-12-31,Pro,Annual,214.75,6,12,210,-0.317,65.9,8,34.1,0,5,0
CUST-14626,Aero Tech,2025-12-01,Basic,Monthly,52.28,7,1,19,-0.454,74.5,4,1.3,3,2,0
CUST-14627,Pulse Dynamics,2025-08-31,Pro,Annual,147.59,10,8,105,-0.46,85.0,5,17.6,0,6,0
CUST-14628,Cyber Flow,2022-07-03,Pro,Annual,177.49,48,16,238,0.152,64.9,3,3.2,0,8,0
CUST-14629,Aura Networks,2022-07-03,Pro,Monthly,211.28,48,16,506,0.365,45.7,3,7.3,0,3,0
CUST-14630,Zentis Analytics,2023-03-03,Basic,Monthly,52.02,40,1,24,-0.031,74.8,3,15.1,0,4,0
CUST-14631,Sync Stack,2024-05-02,Basic,Monthly,57.93,26,2,65,0.093,66.8,1,3.0,1,6,0
CUST-14632,Aero Solutions,2024-12-01,Pro,Monthly,194.68,19,16,501,-0.344,27.5,2,85.0,0,7,1
CUST-14633,Aura Digital,2022-07-03,Enterprise,Multi-Year,1059.81,48,37,636,0.119,83.8,2,8.0,0,6,0
CUST-14634,Orion AI,2023-12-02,Basic,Monthly,49.12,31,3,72,0.045,38.9,2,13.2,0,10,0
CUST-14635,Aura Global,2022-07-03,Enterprise,Annual,851.11,48,53,834,0.019,69.3,4,28.9,0,4,0
CUST-14636,Sync Systems,2025-08-01,Basic,Monthly,32.42,11,1,31,-0.235,72.2,3,4.8,0,1,0
CUST-14637,Strata Tech,2025-08-01,Pro,Monthly,211.87,11,16,574,-0.249,53.6,3,6.3,1,8,0
CUST-14638,Hyper Networks,2022-07-03,Pro,Annual,204.19,48,11,361,-0.334,58.4,3,19.5,0,9,0
CUST-14639,Aura Cloud,2026-01-30,Pro,Annual,180.55,5,15,228,-0.123,34.9,3,10.3,1,6,0
CUST-14640,Pulse Digital,2022-07-03,Enterprise,Annual,756.37,48,57,699,0.046,50.4,5,30.1,2,6,0
CUST-14641,Quantum Labs,2024-12-01,Basic,Monthly,53.63,19,4,97,-0.005,62.6,4,19.3,0,6,0
CUST-14642,Hyper Flow,2022-07-03,Enterprise,Annual,959.15,48,51,1809,-0.202,58.5,5,5.8,0,6,0
CUST-14643,Nexus Dynamics,2025-07-02,Basic,Monthly,53.09,12,1,15,-0.09,30.6,4,9.1,0,5,0
CUST-14644,Vertex Cloud,2023-11-02,Pro,Annual,254.64,32,9,282,-0.028,19.1,1,16.7,0,4,0
CUST-14645,Apex Systems,2024-12-31,Pro,Monthly,135.08,18,11,213,-0.049,91.7,2,1.0,0,9,0
CUST-14646,Aero Analytics,2024-05-02,Pro,Monthly,178.12,26,14,472,0.025,43.5,3,5.8,0,5,0
CUST-14647,Vanguard Systems,2024-12-01,Basic,Monthly,47.46,19,2,51,-0.003,67.5,2,40.9,1,1,0
CUST-14648,Omni Analytics,2022-07-03,Enterprise,Multi-Year,1217.01,48,40,1015,-0.26,86.7,3,38.1,0,7,0
CUST-14649,Orion Tech,2024-01-01,Basic,Monthly,36.97,30,4,143,0.004,73.0,2,14.8,0,10,0
CUST-14650,Vertex Digital,2025-10-01,Basic,Annual,63.23,9,2,60,-0.22,25.7,3,68.6,0,4,1
CUST-14651,Nova Stack,2022-07-03,Pro,Annual,203.06,48,14,347,-0.053,12.1,7,23.4,0,9,0
CUST-14652,Aura Stack,2025-08-31,Basic,Monthly,48.29,10,3,74,-0.427,21.0,0,16.5,0,9,0
CUST-14653,Strata HQ,2025-06-01,Pro,Annual,193.09,13,14,376,0.406,100.0,4,3.1,0,8,0
CUST-14654,Omni Digital,2026-03-02,Basic,Monthly,45.79,4,1,23,-0.388,56.9,3,9.1,0,5,0
CUST-14655,Aura Cloud,2022-07-03,Basic,Annual,56.7,48,2,26,0.185,72.4,3,2.0,0,2,0
CUST-14656,Nova Networks,2025-08-31,Pro,Monthly,167.1,10,20,552,-0.004,59.0,5,1.0,0,5,0
CUST-14657,Flux Solutions,2025-10-01,Pro,Monthly,209.31,9,10,278,0.181,60.0,2,8.2,3,7,0
CUST-14658,Flux Global,2022-07-03,Basic,Monthly,46.18,48,4,118,0.208,26.9,4,1.2,0,10,0
CUST-14659,Apex Stack,2023-01-02,Pro,Annual,176.25,42,18,191,-0.066,35.1,3,38.7,0,6,0
CUST-14660,Nexus AI,2026-01-30,Pro,Annual,276.19,5,9,227,-0.17,99.1,3,70.7,0,10,0
CUST-14661,Hyper AI,2023-06-03,Pro,Annual,211.51,37,14,371,0.113,72.7,3,3.0,1,8,0
CUST-14662,Strata Solutions,2022-07-03,Basic,Monthly,53.51,48,1,28,0.062,27.0,0,24.3,0,2,1
CUST-14663,Aero Cloud,2026-03-02,Pro,Monthly,232.96,4,8,203,-0.337,50.8,2,19.3,0,6,0
CUST-14664,Strata Labs,2022-11-02,Pro,Annual,156.57,44,15,281,-0.715,46.8,3,17.1,0,10,0
CUST-14665,Nexus Systems,2024-10-01,Pro,Monthly,251.31,21,15,407,-0.044,16.7,5,46.4,1,1,0
CUST-14666,Flux Digital,2024-02-01,Basic,Monthly,30.56,29,2,30,-0.371,44.5,3,7.5,2,3,1
CUST-14667,Omni Software,2024-12-31,Pro,Annual,176.05,18,14,203,-0.178,37.4,1,45.9,0,5,1
CUST-14668,Cloud Cloud,2023-12-02,Pro,Annual,185.3,31,11,260,0.21,37.2,2,3.2,1,6,0
CUST-14669,Cyber Systems,2026-05-02,Pro,Monthly,216.36,2,16,374,-0.082,93.6,2,12.8,0,9,0
CUST-14670,Omni Flow,2023-06-03,Basic,Annual,50.61,37,1,29,-0.131,35.8,2,12.7,2,5,1
CUST-14671,Aero Cloud,2026-05-02,Enterprise,Annual,974.0,2,54,1882,-0.534,45.0,2,32.5,1,8,1
CUST-14672,Hyper Analytics,2025-03-02,Pro,Annual,198.64,16,9,251,-0.22,81.8,3,1.0,2,3,0
CUST-14673,Aura Digital,2025-12-31,Basic,Monthly,41.81,6,3,83,-0.328,57.4,2,14.8,0,4,1
CUST-14674,Flux Digital,2022-11-02,Basic,Monthly,38.0,44,2,40,-0.389,58.1,4,12.2,1,5,1
CUST-14675,Flux Analytics,2025-08-01,Enterprise,Multi-Year,1107.87,11,48,1217,0.296,36.2,0,8.9,0,8,0
CUST-14676,Aura Cloud,2025-03-02,Basic,Monthly,54.1,16,1,22,-0.195,39.3,2,1.6,0,5,1
CUST-14677,Flux Dynamics,2025-04-01,Enterprise,Multi-Year,1236.44,15,46,456,0.197,84.4,1,64.7,0,8,0
CUST-14678,Cloud Global,2023-05-03,Pro,Monthly,175.42,38,12,369,0.412,57.3,1,2.1,1,3,0
CUST-14679,Nexus AI,2024-12-31,Pro,Monthly,219.68,18,12,132,0.255,88.2,1,26.1,0,4,0
CUST-14680,Sync Cloud,2023-03-03,Basic,Monthly,46.91,40,1,16,-0.379,67.8,8,30.2,0,7,1
CUST-14681,Zentis AI,2026-04-01,Basic,Monthly,57.75,3,2,31,-0.387,47.1,4,1.0,0,10,0
CUST-14682,Orion Digital,2025-12-01,Enterprise,Multi-Year,1152.14,7,49,1085,-0.501,34.5,5,68.3,0,8,0
CUST-14683,Titan Stack,2024-10-01,Basic,Monthly,50.55,21,2,64,0.295,67.4,2,9.8,0,4,1
CUST-14684,Omni Solutions,2022-07-03,Pro,Monthly,188.87,48,14,467,-0.314,77.8,2,39.1,0,7,0
CUST-14685,Nexus Labs,2026-04-01,Basic,Monthly,56.06,3,3,46,-0.582,79.1,1,1.0,0,4,1
CUST-14686,Zentis Labs,2026-04-01,Basic,Monthly,53.75,3,1,19,-0.563,69.0,1,33.1,1,7,1
CUST-14687,Quantum Dynamics,2025-12-31,Basic,Monthly,43.97,6,4,133,0.208,58.5,2,17.1,0,6,0
CUST-14688,Titan Solutions,2024-04-02,Pro,Monthly,159.37,27,14,363,0.069,64.4,4,51.5,0,8,0
CUST-14689,Zentis Labs,2025-05-02,Enterprise,Annual,955.76,14,33,350,0.012,51.3,1,56.4,0,8,0
CUST-14690,Vanguard AI,2022-11-02,Basic,Monthly,60.14,44,3,37,-0.077,60.0,4,10.1,0,10,0
CUST-14691,Hyper AI,2026-04-01,Basic,Annual,57.43,3,3,66,-0.4,87.8,4,24.4,1,8,0
CUST-14692,Titan Solutions,2025-12-01,Basic,Monthly,40.82,7,3,110,0.078,86.2,5,8.8,0,4,0
CUST-14693,Cyber Solutions,2025-08-31,Pro,Annual,164.14,10,13,192,0.237,48.7,4,1.3,0,8,0
CUST-14694,Nexus Digital,2024-05-02,Basic,Annual,58.37,26,1,20,0.001,70.7,3,64.8,0,7,0
CUST-14695,Pulse HQ,2024-01-01,Enterprise,Multi-Year,828.82,30,45,637,-0.338,86.7,1,22.7,0,4,0
CUST-14696,Pulse Digital,2026-01-30,Pro,Annual,214.2,5,6,196,-0.457,53.8,2,10.1,0,7,0
CUST-14697,Omni Analytics,2022-07-03,Pro,Annual,180.61,48,11,231,0.102,18.9,4,7.5,0,0,1
CUST-14698,Vertex Software,2025-07-02,Basic,Monthly,60.89,12,3,51,-0.136,99.1,3,6.1,0,2,1
CUST-14699,Vertex Dynamics,2023-11-02,Enterprise,Annual,883.55,32,47,1273,-0.345,43.6,4,14.1,0,6,0
CUST-14700,Omni Tech,2024-10-31,Basic,Monthly,57.4,20,2,68,0.044,77.5,7,4.2,1,7,0
CUST-14701,Vanguard Systems,2025-10-31,Basic,Monthly,50.36,8,3,88,0.025,68.5,4,1.0,2,5,1
CUST-14702,Apex Global,2022-08-03,Pro,Annual,206.53,47,9,240,0.261,42.8,2,36.2,2,10,0
CUST-14703,Vanguard Labs,2022-12-02,Pro,Annual,140.19,43,17,733,-0.605,53.9,2,78.0,0,4,0
CUST-14704,Strata Digital,2025-05-02,Basic,Monthly,32.81,14,4,41,0.184,34.0,4,34.9,0,10,0
CUST-14705,Cyber Analytics,2024-08-01,Basic,Monthly,47.38,23,4,96,0.315,67.4,4,30.0,0,0,0
CUST-14706,Nova Software,2025-10-01,Pro,Monthly,206.37,9,15,437,0.5,82.1,5,77.7,1,7,0
CUST-14707,Cyber Networks,2024-01-01,Basic,Annual,40.73,30,3,72,-0.215,57.0,4,1.2,0,6,0
CUST-14708,Apex Flow,2025-08-01,Pro,Monthly,166.5,11,10,13,-0.097,74.1,1,14.3,0,5,1
CUST-14709,Aura Analytics,2022-08-03,Pro,Monthly,215.76,47,9,160,0.083,51.4,4,1.0,0,4,0
CUST-14710,Apex Solutions,2025-10-31,Basic,Annual,53.14,8,1,35,-0.579,65.1,3,63.5,0,6,1
CUST-14711,Aero Analytics,2026-05-02,Basic,Monthly,47.99,2,4,0,-0.094,25.4,3,23.8,0,9,0
CUST-14712,Aero Solutions,2025-10-01,Basic,Monthly,54.73,9,1,22,-0.081,60.6,1,20.1,0,4,0
CUST-14713,Zentis Tech,2025-12-01,Pro,Annual,163.95,7,12,176,-0.47,45.3,3,98.2,0,10,1
CUST-14714,Aura Tech,2024-12-01,Pro,Monthly,188.38,19,13,234,0.101,74.1,2,10.5,0,5,0
CUST-14715,Data Solutions,2025-12-01,Basic,Annual,61.11,7,2,39,-0.03,30.2,2,19.0,0,8,0
CUST-14716,Aura Global,2023-06-03,Pro,Annual,201.04,37,5,96,-0.534,74.2,7,34.4,0,6,1
CUST-14717,Vanguard Systems,2025-10-31,Enterprise,Annual,1017.93,8,53,972,-0.52,67.9,3,1.0,0,2,0
CUST-14718,Orion Networks,2023-11-02,Basic,Monthly,65.95,32,3,80,-0.315,5.0,2,52.2,1,6,1
CUST-14719,Titan AI,2024-08-01,Enterprise,Multi-Year,789.31,23,42,433,0.175,62.8,6,22.8,0,3,0
CUST-14720,Data Cloud,2022-07-03,Basic,Monthly,54.85,48,1,13,-0.156,46.9,0,16.0,0,6,0
CUST-14721,Vertex Dynamics,2022-07-03,Basic,Annual,61.23,48,2,49,0.357,52.6,2,14.0,0,9,0
CUST-14722,Flux HQ,2022-07-03,Basic,Monthly,46.61,48,4,101,0.033,33.5,5,2.5,0,6,0
CUST-14723,Omni Networks,2023-07-03,Basic,Monthly,55.32,36,4,110,-0.372,70.9,2,1.1,0,6,0
CUST-14724,Nexus Networks,2025-06-01,Basic,Annual,41.78,13,2,60,-0.009,100.0,3,5.5,0,6,0
CUST-14725,Zentis AI,2023-07-03,Basic,Monthly,43.95,36,3,73,-0.354,59.7,3,18.2,0,6,0
CUST-14726,Pulse Analytics,2022-07-03,Enterprise,Annual,1056.69,48,45,1049,-0.491,53.0,1,7.3,1,10,0
CUST-14727,Vertex Flow,2026-05-02,Pro,Annual,222.84,2,21,564,-0.44,31.7,1,4.2,0,7,1
CUST-14728,Zentis Tech,2024-10-31,Pro,Annual,232.46,20,21,600,0.378,81.2,3,23.0,0,5,0
CUST-14729,Zentis Solutions,2025-10-31,Basic,Monthly,60.54,8,3,63,0.294,6.8,1,10.7,0,7,0
CUST-14730,Sync Tech,2024-10-01,Basic,Monthly,48.5,21,1,39,-0.178,48.3,3,13.4,0,2,0
CUST-14731,Zentis Stack,2025-01-31,Basic,Monthly,57.77,17,4,115,-0.358,50.3,0,11.3,0,10,0
CUST-14732,Nova Cloud,2024-08-01,Pro,Annual,188.78,23,13,390,-0.337,74.3,4,5.2,0,8,0
CUST-14733,Cyber HQ,2024-10-01,Enterprise,Multi-Year,1134.18,21,58,1265,-0.04,58.5,3,37.0,2,10,0
CUST-14734,Titan Stack,2022-07-03,Basic,Monthly,50.53,48,2,21,0.105,97.2,2,100.7,0,5,0
CUST-14735,Vertex Digital,2024-10-01,Basic,Annual,52.28,21,4,111,0.13,88.9,5,1.6,0,4,0
CUST-14736,Omni Global,2022-08-03,Pro,Monthly,211.64,47,7,266,-0.092,29.9,3,28.4,0,1,0
CUST-14737,Omni AI,2025-08-01,Basic,Monthly,37.21,11,3,102,-0.355,51.7,1,8.2,0,4,0
CUST-14738,Flux Solutions,2025-03-02,Basic,Monthly,40.74,16,3,46,-0.416,56.7,1,2.0,0,7,0
CUST-14739,Data AI,2025-01-31,Pro,Monthly,202.06,17,12,245,0.107,65.1,4,11.9,0,3,0
CUST-14740,Aero Networks,2025-08-31,Pro,Monthly,148.63,10,17,693,-0.069,88.9,2,1.0,0,9,0
CUST-14741,Orion Global,2025-06-01,Basic,Monthly,55.11,13,6,217,-0.032,76.3,2,18.2,2,4,0
CUST-14742,Strata Digital,2024-07-02,Basic,Monthly,55.41,24,5,107,-0.199,68.1,0,3.0,0,7,0
CUST-14743,Flux Systems,2024-08-01,Enterprise,Annual,1048.03,23,57,1780,0.362,60.8,2,3.2,0,4,0
CUST-14744,Apex Digital,2024-05-02,Basic,Monthly,40.76,26,3,58,0.036,27.9,4,1.0,0,5,0
CUST-14745,Nova Dynamics,2025-07-02,Basic,Monthly,59.14,12,4,101,0.261,73.9,2,2.4,0,4,0
CUST-14746,Cloud Analytics,2025-08-01,Basic,Monthly,63.97,11,4,124,-0.488,85.8,4,1.0,0,7,0
CUST-14747,Aura HQ,2024-06-01,Basic,Monthly,50.08,25,2,57,-0.221,35.8,3,6.4,0,7,0
CUST-14748,Strata Networks,2026-01-30,Basic,Monthly,52.75,5,2,79,-0.061,62.8,2,19.7,1,10,0
CUST-14749,Flux Stack,2025-10-01,Pro,Annual,205.02,9,17,399,-0.018,60.5,2,38.1,0,10,0
CUST-14750,Orion Dynamics,2026-04-01,Basic,Annual,52.9,3,3,107,-0.005,56.6,4,1.0,0,6,0
CUST-14751,Cyber Software,2026-04-01,Basic,Annual,48.12,3,5,49,-0.574,74.6,0,23.7,0,3,0
CUST-14752,Zentis Flow,2025-10-31,Pro,Annual,197.97,8,13,378,-0.478,52.6,2,18.7,0,7,0
CUST-14753,Nexus Global,2026-05-02,Pro,Monthly,226.04,2,15,501,0.088,66.8,3,22.0,0,6,0
CUST-14754,Data Solutions,2025-10-31,Enterprise,Annual,1350.49,8,67,1788,-0.056,58.2,2,5.5,0,7,0
CUST-14755,Strata Systems,2024-03-02,Enterprise,Annual,789.2,28,49,418,-0.772,50.0,5,7.7,2,9,0
CUST-14756,Pulse Systems,2026-04-01,Basic,Monthly,48.24,3,1,24,-0.068,100.0,0,28.6,0,7,0
CUST-14757,Omni Dynamics,2025-03-02,Pro,Monthly,163.76,16,16,644,-0.129,78.8,1,18.1,0,2,0
CUST-14758,Cyber AI,2022-07-03,Basic,Monthly,60.7,48,2,73,0.094,28.5,2,36.8,0,3,0
CUST-14759,Vanguard Dynamics,2023-03-03,Enterprise,Annual,910.93,40,38,634,0.252,43.3,0,2.4,0,5,0
CUST-14760,Vertex Digital,2025-08-31,Basic,Monthly,38.39,10,4,150,0.375,70.4,2,19.5,2,7,0
CUST-14761,Data Dynamics,2022-07-03,Enterprise,Multi-Year,1094.63,48,61,1996,-0.066,46.0,3,50.9,0,6,0
CUST-14762,Cyber Networks,2025-08-01,Pro,Annual,251.07,11,11,166,0.295,59.7,3,17.6,1,9,0
CUST-14763,Omni Digital,2026-04-01,Basic,Annual,53.88,3,2,54,-0.165,81.8,5,18.4,0,5,0
CUST-14764,Cloud Networks,2022-07-03,Pro,Annual,205.11,48,9,170,0.133,48.1,1,55.7,1,5,0
CUST-14765,Orion HQ,2022-07-03,Enterprise,Multi-Year,1060.31,48,70,1999,0.412,62.9,1,9.3,1,4,0
CUST-14766,Aero HQ,2025-01-31,Enterprise,Annual,1211.01,17,57,2007,-0.306,35.8,5,61.2,0,4,1
CUST-14767,Hyper Systems,2024-03-02,Basic,Annual,42.57,28,3,60,0.212,58.1,1,27.5,0,5,0
CUST-14768,Data Labs,2024-02-01,Pro,Monthly,195.66,29,15,590,-0.17,37.7,1,4.4,0,5,0
CUST-14769,Pulse Stack,2025-12-01,Basic,Monthly,45.67,7,3,98,0.036,62.5,5,33.9,0,8,0
CUST-14770,Omni Cloud,2025-12-01,Basic,Monthly,40.42,7,3,87,-0.057,63.1,4,8.3,1,5,0
CUST-14771,Aura Global,2025-01-31,Basic,Monthly,46.59,17,4,74,0.042,39.1,0,20.9,0,6,0
CUST-14772,Cyber AI,2022-07-03,Basic,Annual,57.14,48,1,22,0.31,69.6,1,8.2,1,10,0
CUST-14773,Nexus HQ,2026-05-02,Pro,Annual,215.91,2,10,375,0.166,79.1,1,83.9,0,6,0
CUST-14774,Cloud Networks,2023-04-03,Basic,Monthly,53.74,39,4,112,-0.602,31.7,2,8.1,1,7,0
CUST-14775,Quantum Labs,2026-04-01,Pro,Monthly,203.37,3,9,281,-0.32,100.0,1,1.4,1,7,0
CUST-14776,Sync Stack,2025-01-31,Basic,Monthly,52.85,17,1,32,0.011,67.2,2,13.9,0,2,0
CUST-14777,Sync Digital,2024-05-02,Basic,Annual,43.12,26,4,102,-0.229,62.1,2,20.8,0,7,1
CUST-14778,Flux Systems,2024-01-01,Basic,Monthly,46.73,30,3,85,-0.272,82.9,1,33.1,0,4,0
CUST-14779,Nexus Flow,2026-04-01,Basic,Monthly,50.41,3,2,42,0.217,52.0,2,22.0,0,6,0
CUST-14780,Aura Stack,2025-04-01,Basic,Monthly,51.04,15,5,115,-0.452,22.0,2,13.7,2,9,1
CUST-14781,Apex Labs,2024-08-01,Basic,Monthly,51.35,23,1,37,-0.107,32.8,6,30.8,0,6,1
CUST-14782,Vertex Solutions,2026-04-01,Pro,Annual,194.87,3,11,204,0.09,79.9,2,5.3,3,7,0
CUST-14783,Orion Networks,2026-01-30,Basic,Monthly,46.23,5,1,34,0.344,56.4,1,7.3,0,10,0
CUST-14784,Vertex Software,2024-03-02,Basic,Monthly,72.21,28,2,34,0.225,55.5,2,70.4,2,5,0
CUST-14785,Cyber Software,2024-10-31,Basic,Monthly,55.66,20,4,30,0.238,44.5,3,36.4,0,6,0
CUST-14786,Titan Digital,2025-12-31,Enterprise,Annual,1060.91,6,57,2042,-0.066,44.1,0,1.5,0,8,0
CUST-14787,Vertex AI,2024-10-31,Enterprise,Annual,964.05,20,35,1226,-0.461,50.1,2,20.2,0,6,0
CUST-14788,Quantum HQ,2022-07-03,Basic,Monthly,45.68,48,3,36,-0.194,53.9,1,51.9,0,6,1
CUST-14789,Hyper Analytics,2026-05-02,Basic,Monthly,48.04,2,3,38,-0.377,29.8,4,74.5,0,5,1
CUST-14790,Nova Software,2024-04-02,Basic,Monthly,51.15,27,5,96,0.255,51.5,1,1.0,1,6,0
CUST-14791,Hyper Global,2026-04-01,Enterprise,Multi-Year,717.22,3,40,487,-0.1,52.8,3,12.1,0,9,0
CUST-14792,Zentis Stack,2026-05-02,Basic,Annual,37.46,2,3,94,0.117,82.4,3,26.6,1,5,0
CUST-14793,Nova Networks,2025-12-31,Basic,Annual,44.32,6,1,7,0.071,78.4,4,16.5,1,4,0
CUST-14794,Aura Software,2025-04-01,Basic,Annual,50.52,15,4,73,-0.376,32.0,5,14.0,0,7,0
CUST-14795,Vertex HQ,2023-02-01,Basic,Monthly,47.24,41,4,93,-0.038,58.5,3,14.1,0,7,0
CUST-14796,Orion Tech,2025-08-31,Basic,Monthly,59.86,10,3,52,-0.15,68.6,4,89.4,0,7,1
CUST-14797,Vanguard Solutions,2024-05-02,Pro,Monthly,154.75,26,9,187,0.246,72.9,2,17.9,1,4,0
CUST-14798,Zentis Flow,2025-05-02,Basic,Annual,43.48,14,3,59,0.158,32.7,1,24.0,0,5,0
CUST-14799,Aero Stack,2025-10-31,Pro,Annual,244.37,8,11,160,-0.103,84.2,4,22.6,0,2,0
CUST-14800,Pulse Software,2024-12-01,Basic,Monthly,49.96,19,1,33,0.333,51.5,2,1.0,1,6,0
CUST-14801,Cyber HQ,2023-02-01,Basic,Monthly,55.5,41,3,43,-0.625,22.0,2,28.3,1,3,1
CUST-14802,Quantum Tech,2022-10-02,Enterprise,Annual,1306.38,45,52,1735,-0.406,35.6,3,20.9,1,3,0
CUST-14803,Cloud HQ,2022-08-03,Basic,Monthly,43.9,47,5,126,0.461,14.6,0,9.7,0,7,0
CUST-14804,Sync Cloud,2025-07-02,Pro,Annual,196.04,12,23,742,-0.247,61.7,4,35.8,0,5,0
CUST-14805,Cyber Networks,2023-03-03,Pro,Monthly,190.87,40,15,377,-0.1,77.2,1,66.1,0,2,0
CUST-14806,Zentis Labs,2025-12-01,Basic,Annual,34.63,7,1,12,-0.407,59.9,4,40.4,1,6,1
CUST-14807,Aura Global,2023-09-02,Enterprise,Annual,952.49,34,6,147,-0.094,56.8,4,32.8,0,4,0
CUST-14808,Titan Flow,2022-07-03,Basic,Monthly,55.48,48,1,23,-0.215,68.9,0,58.4,0,6,1
CUST-14809,Hyper Solutions,2026-05-02,Enterprise,Multi-Year,1080.01,2,49,1769,0.078,45.1,3,17.3,0,5,0
CUST-14810,Flux AI,2025-03-02,Basic,Annual,53.55,16,5,144,-0.117,22.2,3,82.8,2,10,0
CUST-14811,Aura Digital,2024-04-02,Enterprise,Annual,942.73,27,51,1075,-0.011,62.6,0,4.4,0,5,0
CUST-14812,Pulse Networks,2023-12-02,Basic,Monthly,44.18,31,5,135,-0.117,30.6,0,6.8,0,5,1
CUST-14813,Quantum Solutions,2025-12-31,Pro,Monthly,236.89,6,9,186,-0.025,90.6,1,12.3,0,8,0
CUST-14814,Aura Flow,2022-07-03,Pro,Monthly,184.16,48,7,171,0.387,51.3,3,12.2,0,8,0
CUST-14815,Titan Dynamics,2024-06-01,Enterprise,Annual,1043.07,25,21,600,-0.266,82.6,2,15.5,0,6,0
CUST-14816,Omni Labs,2025-12-31,Enterprise,Multi-Year,1023.48,6,16,236,-0.105,5.0,1,6.5,0,8,1
